index	filename	evidence_id	likelihood	squared_norm	mode	domain	dimensions	device	status	error	sha256	file_size	path
285	n01641577_13727.JPEG	5928aa085def4f7496cd1eb248b1ab3a	-1102.762084960938	1470.373347064611	local	general	400	cuda	ok		2c2c629a21611ccea616c6575c0aee2053d3fb8036217b7716aed2e3416056f1	108705	/home/bfl-pcf/VA Suite/uploads-dev/5928aa08-5def-4f74-96cd-1eb248b1ab3a.JPEG
286	n01641577_13629.JPEG	54dd94aaef4c4873bb6fc2716413d628	-1220.684570312500	1706.218390524387	local	general	400	cuda	ok		84b41ba6b97163af697c685496d402ebfbbc8f714b71b995c08567ef0e10e81e	109223	/home/bfl-pcf/VA Suite/uploads-dev/54dd94aa-ef4c-4873-bb6f-c2716413d628.JPEG
287	n01641577_13388.JPEG	e72e879190d74255bda80fa90b0e7723	-1120.780883789062	1506.411044597757	local	general	400	cuda	ok		196c1842b4542d6fb454ff11c54d3eb86bd8fb19954e2b60671955ada6cabefc	104292	/home/bfl-pcf/VA Suite/uploads-dev/e72e8791-90d7-4255-bda8-0fa90b0e7723.JPEG
288	n01641577_1324.JPEG	e5eff94aef104cc886339b2b5476b675	-1341.026855468750	1946.902849876802	local	general	400	cuda	ok		d231fcd6a2a9892d0b8f4877a43283d39bb3c16e3c3ae0a0a88127f65cbe83a3	106289	/home/bfl-pcf/VA Suite/uploads-dev/e5eff94a-ef10-4cc8-8633-9b2b5476b675.JPEG
289	n01641577_13189.JPEG	a1a2f7f44ffe4464916f099b693b287c	-1300.206665039062	1865.262630439611	local	general	400	cuda	ok		e7aa22edd47ed88f01211afc2c41baf0bedf4f17dbbd6966022e2adabd39fb83	176847	/home/bfl-pcf/VA Suite/uploads-dev/a1a2f7f4-4ffe-4464-916f-099b693b287c.JPEG
290	n01641577_12998.JPEG	8d89a83c04144ef3af82f6d9edba3ddb	-1445.727905273438	2156.305006753668	local	general	400	cuda	ok		880b2cbf1f7ac1d5ff4d445016032baf35fccaa563e58aa82ce3e0ea40154357	38128	/home/bfl-pcf/VA Suite/uploads-dev/8d89a83c-0414-4ef3-af82-f6d9edba3ddb.JPEG
291	n01641577_12888.JPEG	481e1aa1683e46b2bdfb26cc6b71344c	-1459.199707031250	2183.248653892209	local	general	400	cuda	ok		afa2997e73f04c33c1e552bd37607eccc4d0e6caee1326277241b2363b79194c	196068	/home/bfl-pcf/VA Suite/uploads-dev/481e1aa1-683e-46b2-bdfb-26cc6b71344c.JPEG
292	n01641577_12742.JPEG	c26d1c1aca3648a89eb7cb98159e1224	-1201.299072265625	1667.447303190420	local	general	400	cuda	ok		1948335c89906bb389a9c579aa79eff77cef783d52624957ffd9ffc3a20335ef	158732	/home/bfl-pcf/VA Suite/uploads-dev/c26d1c1a-ca36-48a8-9eb7-cb98159e1224.JPEG
293	n01641577_12725.JPEG	b460c3edf93e4ccd9f4a7c9b3368f5fc	-1085.383789062500	1435.616786478146	local	general	400	cuda	ok		b8181c106fd4b646959b61f20f04819f2b0547f7d2742c72dc6b050beff974bc	82410	/home/bfl-pcf/VA Suite/uploads-dev/b460c3ed-f93e-4ccd-9f4a-7c9b3368f5fc.JPEG
294	n01641577_1247.JPEG	659a86b9343b4b2688ac87bf3224f982	-1159.020019531250	1582.889315187364	local	general	400	cuda	ok		12cad4a658f7eb8f40923f61d41f2bb2627023600ef2f289459197455279966e	133404	/home/bfl-pcf/VA Suite/uploads-dev/659a86b9-343b-4b26-88ac-87bf3224f982.JPEG
295	n01641577_12046.JPEG	7afa894c94f5486f9758f39e3f881d18	-1483.746582031250	2232.342246719767	local	general	400	cuda	ok		609b924185781e6845fed964eb2d8fb084bbb46d9ba33b01991246950639a9de	28435	/home/bfl-pcf/VA Suite/uploads-dev/7afa894c-94f5-486f-9758-f39e3f881d18.JPEG
296	n01641577_12042.JPEG	3c986ac131364edd939fea7f4f7e9c5b	-1010.787109375000	1286.423396544764	local	general	400	cuda	ok		5710c3d13daaecedf9bbaa5a68729d4c67bab3e5883eac9e92b1ceb195a6987b	71525	/home/bfl-pcf/VA Suite/uploads-dev/3c986ac1-3136-4edd-939f-ea7f4f7e9c5b.JPEG
297	n01641577_1175.JPEG	48c0f5c3237d4abab009e07abcc881b5	-1196.802368164062	1658.454038858414	local	general	400	cuda	ok		825bdc901f8b4b02f3e394db1a88bd5303ba0da91ad645759b147382ee282a37	481791	/home/bfl-pcf/VA Suite/uploads-dev/48c0f5c3-237d-4aba-b009-e07abcc881b5.JPEG
298	n01641577_11686.JPEG	12896d0e5e7d4c109e57d284cc2aa168	-1177.138305664062	1619.125724828700	local	general	400	cuda	ok		3e8a899015c90edee59774feabdb901be1ab8c3b49feff885ce628a3c526afd1	110351	/home/bfl-pcf/VA Suite/uploads-dev/12896d0e-5e7d-4c10-9e57-d284cc2aa168.JPEG
299	n01641577_11328.JPEG	2a7ce24d0a6940c79e75e357417a1933	-1395.805664062500	2056.460440051800	local	general	400	cuda	ok		1d3351c703d8a585c950c4e6c0e1a6fb6304f1b14316c21816a9fb56e36e8d9a	116338	/home/bfl-pcf/VA Suite/uploads-dev/2a7ce24d-0a69-40c7-9e75-e357417a1933.JPEG
300	n01641577_1127.JPEG	ef762f4a1c984cada8800fbc5a80ba5f	-1086.330810546875	1437.510846824385	local	general	400	cuda	ok		5f0185db47e98c6f4f1764091b26ceb6503e4bc4c4a2d2e36e95689ca3813f8b	151431	/home/bfl-pcf/VA Suite/uploads-dev/ef762f4a-1c98-4cad-a880-0fbc5a80ba5f.JPEG
301	n01641577_10532.JPEG	570843974d804e978cd99a0e30522b68	-1264.199096679688	1793.247419071980	local	general	400	cuda	ok		3e52b0c2aac7c41ffe11d8c535dfce003fb38046913c61d51a0c7ac8286b6450	93864	/home/bfl-pcf/VA Suite/uploads-dev/57084397-4d80-4e97-8cd9-9a0e30522b68.JPEG
302	n01641577_10460.JPEG	6b2d895d8983460c929025e833de6f41	-1206.354980468750	1677.559028938471	local	general	400	cuda	ok		1f2d1c2abdd3a9712290e5b7573454fcffda7b1475e3bf40beeacece2280fcc3	108670	/home/bfl-pcf/VA Suite/uploads-dev/6b2d895d-8983-460c-9290-25e833de6f41.JPEG
303	n01641577_10439.JPEG	4382d64ae66945cc94557db5bf4f010b	-1054.401123046875	1373.651527497917	local	general	400	cuda	ok		793ba746df0e631d436257b7b3af0f489dbe302e285ddc1e9094b9b1ce847529	108671	/home/bfl-pcf/VA Suite/uploads-dev/4382d64a-e669-45cc-9455-7db5bf4f010b.JPEG
304	n01641577_10709.JPEG	5384e6704b5f480f99e0067dfe8f000f	-1137.504150390625	1539.857367158533	local	general	400	cuda	ok		4fd35ea4b23f5a3425b6cfff9a6349a0b4fe993a4976d210498eacbd97a9a40f	165242	/home/bfl-pcf/VA Suite/uploads-dev/5384e670-4b5f-480f-99e0-067dfe8f000f.JPEG
305	n01641577_1036.JPEG	f929e4c988274c7598ccb45e7612374b	-1367.902343750000	2000.653760098852	local	general	400	cuda	ok		3feec3dec85cf36ab096abd952236baa442a06a536e83b0376c79ecb1ca8fe9f	6769	/home/bfl-pcf/VA Suite/uploads-dev/f929e4c9-8827-4c75-98cc-b45e7612374b.JPEG
306	n01641577_10235.JPEG	d1f1ec9028314664aec86ab8ce88deba	-1097.262817382812	1459.374708003728	local	general	400	cuda	ok		8e3a8a197be9629d373760114fc0a4b072526976515bd9366da66a11bc8c6cb6	193308	/home/bfl-pcf/VA Suite/uploads-dev/d1f1ec90-2831-4664-aec8-6ab8ce88deba.JPEG
307	n01641577_10123.JPEG	9d17dc820c954edbabe8d02bde3bbd49	-1052.318115234375	1369.485295380713	local	general	400	cuda	ok		b7a90ab86e10e361e4b5063b721140287dddeb8233fe3fa7f9cf9e6314faa11e	201186	/home/bfl-pcf/VA Suite/uploads-dev/9d17dc82-0c95-4edb-abe8-d02bde3bbd49.JPEG
308	n01641577_10030.JPEG	1cc304d9b73743088c1fe5bfa53dc77f	-1297.972900390625	1860.794934556819	local	general	400	cuda	ok		a2c0b6ba288d46c8b70055df6208145e963a221ea3c0009096c079e333fde138	21181	/home/bfl-pcf/VA Suite/uploads-dev/1cc304d9-b737-4308-8c1f-e5bfa53dc77f.JPEG
309	n01632777_9644.JPEG	f88e63904ac44125b38a156ef18c12c4	-1223.254272460938	1711.357821919955	local	general	400	cuda	ok		968b29f3f48be1b8dde6a8ce01a530458f17e7172b96637e62436d6e76a60d1c	81464	/home/bfl-pcf/VA Suite/uploads-dev/f88e6390-4ac4-4125-b38a-156ef18c12c4.JPEG
310	n01632777_9352.JPEG	73caa19f0fa44dd9903888aee8df8c5e	-1346.355102539062	1957.559507251775	local	general	400	cuda	ok		3939535d89b51516a0dd00f2e2079469f00ea666ed45264052ca65fb69e9c8bf	25565	/home/bfl-pcf/VA Suite/uploads-dev/73caa19f-0fa4-4dd9-9038-88aee8df8c5e.JPEG
311	n01632777_9044.JPEG	eb86495c3b39457ab717a52cb9d41658	-1319.727416992188	1904.304051767816	local	general	400	cuda	ok		33d1ac7ddf85a7da89801488c5255b65b19736baa1630dcc0ac971435ed3a63b	20706	/home/bfl-pcf/VA Suite/uploads-dev/eb86495c-3b39-457a-b717-a52cb9d41658.JPEG
312	n01632777_8797.JPEG	330cb68cb16645d08719c0675283523e	-1512.415649414062	2289.680399917430	local	general	400	cuda	ok		a8e225890bf943f7d1e9757e850e5febc12f9137063b9ded4c96fb8e1f497a78	62751	/home/bfl-pcf/VA Suite/uploads-dev/330cb68c-b166-45d0-8719-c0675283523e.JPEG
313	n01632777_8723.JPEG	566a31dbd71c4131822e13515eda0c0c	-1446.984985351562	2158.818992908942	local	general	400	cuda	ok		5275696583a8e0092f14b1d2a976a35355e2a1710cf02e8ab465959a9332ed54	25975	/home/bfl-pcf/VA Suite/uploads-dev/566a31db-d71c-4131-822e-13515eda0c0c.JPEG
314	n01632777_8779.JPEG	9caaefcec4954fb8bb60abd904882348	-1311.748168945312	1888.345472529894	local	general	400	cuda	ok		a52c5501e8e7e8a88b1f0118bd5708fdbe568c06a736f61a4d319ea76691fbc8	29638	/home/bfl-pcf/VA Suite/uploads-dev/9caaefce-c495-4fb8-bb60-abd904882348.JPEG
315	n01632777_8452.JPEG	dea4475ecbf54cb5b3391d97201b3d51	-1531.907226562500	2328.663675966687	local	general	400	cuda	ok		50a276d9be541fdca15418378bb87d8401b6daad51c3be855a3844dbf400d157	76246	/home/bfl-pcf/VA Suite/uploads-dev/dea4475e-cbf5-4cb5-b339-1d97201b3d51.JPEG
316	n01632777_8339.JPEG	f20da7e451ac4eec9046610b84da42a7	-1120.078247070312	1505.005710036494	local	general	400	cuda	ok		197b3443af6b394450c883681251b12dbbe48075637663581c0978d7d1973f3d	14558	/home/bfl-pcf/VA Suite/uploads-dev/f20da7e4-51ac-4eec-9046-610b84da42a7.JPEG
317	n01632777_8315.JPEG	a87055cb58e04f4da28fe54ee9bdd461	-1646.193847656250	2557.236903277750	local	general	400	cuda	ok		b918517ef7ecc0d698baaefdc50986da50d1a704e25da1a9c13c78af30ab8d6f	35270	/home/bfl-pcf/VA Suite/uploads-dev/a87055cb-58e0-4f4d-a28f-e54ee9bdd461.JPEG
318	n01632777_8295.JPEG	40129e6ec95a4eb3a82f10bc6a1d148b	-1360.201782226562	1985.252751298773	local	general	400	cuda	ok		2169b7cc9d2e6f652b667071bc94d68e4dda6c695f32ff1fc0dad54a01a0f2fa	74606	/home/bfl-pcf/VA Suite/uploads-dev/40129e6e-c95a-4eb3-a82f-10bc6a1d148b.JPEG
319	n01632777_7779.JPEG	0a4650ae8c7a46dc96382db4037919ae	-1282.938110351562	1830.725303295199	local	general	400	cuda	ok		630343382caed1be232db106b2f5210cd9f158e18937ab1f5fd3f55c1b2308a4	128233	/home/bfl-pcf/VA Suite/uploads-dev/0a4650ae-8c7a-46dc-9638-2db4037919ae.JPEG
320	n01632777_7394.JPEG	5af8084dbc4643c18dd521e28c22724d	-1492.902709960938	2250.654451666924	local	general	400	cuda	ok		55607264f2b11edea27632e0801c6c78b63a4f8ecf64b5e2c2c7ce6fd56a00ed	13871	/home/bfl-pcf/VA Suite/uploads-dev/5af8084d-bc46-43c1-8dd5-21e28c22724d.JPEG
321	n01632777_753.JPEG	d68dc7a907a340d9938b77942fc30611	-1285.073120117188	1834.995323647803	local	general	400	cuda	ok		d19f3b709e4838c84f0e234c9de99189273fd3577b80bf72974398799fa53422	107998	/home/bfl-pcf/VA Suite/uploads-dev/d68dc7a9-07a3-40d9-938b-77942fc30611.JPEG
322	n01632777_7340.JPEG	968bec349e284754a620f3a3aa1d6ad8	-1338.078247070312	1941.005733979458	local	general	400	cuda	ok		7afab4b10e59e228b4cb8222190bd362cf35a5f86e15d4a585062d5cc37cb0e5	54368	/home/bfl-pcf/VA Suite/uploads-dev/968bec34-9e28-4754-a620-f3a3aa1d6ad8.JPEG
323	n01632777_7331.JPEG	048eec8af0bf46daa6e20e2ddc926d67	-1397.713989257812	2060.276978139067	local	general	400	cuda	ok		f95668672e9e377549bd7cc7ed4e00ddb1a2d579a8681a945a2ad4e806dd0f87	49164	/home/bfl-pcf/VA Suite/uploads-dev/048eec8a-f0bf-46da-a6e2-0e2ddc926d67.JPEG
324	n01632777_7206.JPEG	20b55484fc554b3782afc181ba4e8b73	-1458.320434570312	2181.490109483726	local	general	400	cuda	ok		170cb063381fae189cb3b6ff989c873baab01d0a775335444f47feabd6df6a52	64329	/home/bfl-pcf/VA Suite/uploads-dev/20b55484-fc55-4b37-82af-c181ba4e8b73.JPEG
325	n01632777_6740.JPEG	ff04617ee4d5418fa67ae6c2726b56cd	-1475.679931640625	2216.209058136679	local	general	400	cuda	ok		d41e6a8ce268b4dc156dab31154f01b4f9fcb52ab9a451aa41a634afdda6ea73	78577	/home/bfl-pcf/VA Suite/uploads-dev/ff04617e-e4d5-418f-a67a-e6c2726b56cd.JPEG
326	n01632777_6540.JPEG	bf1cd8c4aa2445c1b86123b6a0f8e0c4	-1442.965087890625	2150.779321999289	local	general	400	cuda	ok		5d6db2b405467529a38741a5cdc03c81e3585ce25db2d1da44f0f781078ca901	213049	/home/bfl-pcf/VA Suite/uploads-dev/bf1cd8c4-aa24-45c1-b861-23b6a0f8e0c4.JPEG
327	n01632777_6290.JPEG	aec47c4d9d794c2cbc470b2092e6ce1e	-1356.121948242188	1977.093155193666	local	general	400	cuda	ok		506434b3737f8d347c232b6e4919734a93913418a4e02fa595e0f74eb811fe81	46284	/home/bfl-pcf/VA Suite/uploads-dev/aec47c4d-9d79-4c2c-bc47-0b2092e6ce1e.JPEG
328	n01632777_6199.JPEG	ebe4ac5d35a4434a869adcce3bd5b6ff	-1413.953979492188	2092.757096941481	local	general	400	cuda	ok		25ca0e64c63697b94da8340ef47df7c66e034df377e5cdd21f67831d16b495f6	24886	/home/bfl-pcf/VA Suite/uploads-dev/ebe4ac5d-35a4-434a-869a-dcce3bd5b6ff.JPEG
329	n01632777_5875.JPEG	1430c93011d34b59985d690367f4f2ed	-1355.225463867188	1975.300014175606	local	general	400	cuda	ok		31a0135e56af375e07b2933459cd2bb504307daa2de32751be1156f65d627b25	7049	/home/bfl-pcf/VA Suite/uploads-dev/1430c930-11d3-4b59-985d-690367f4f2ed.JPEG
330	n01632777_5839.JPEG	c33eb21580e74babbf979e3584464fa3	-1487.110351562500	2239.069733375276	local	general	400	cuda	ok		e9423343d115736dd8d66e23075cf451b32c53acfc586e484e431bb6744eefa8	68408	/home/bfl-pcf/VA Suite/uploads-dev/c33eb215-80e7-4bab-bf97-9e3584464fa3.JPEG
331	n01632777_5798.JPEG	13eafeb9b415449297c8f4bdff73f35c	-1576.519165039062	2417.887546798738	local	general	400	cuda	ok		e57058ea3273af97641af9dc3f46dc7781476a99b2c7480041f79dd637505ffe	14920	/home/bfl-pcf/VA Suite/uploads-dev/13eafeb9-b415-4492-97c8-f4bdff73f35c.JPEG
332	n01632777_5527.JPEG	7d58223d662544aebfb9949b9874d111	-1499.904174804688	2264.657437631453	local	general	400	cuda	ok		aa13555c9c08bfce08212bf1f44560a186ae917b5c563e4cef83e72c8a2f057b	25775	/home/bfl-pcf/VA Suite/uploads-dev/7d58223d-6625-44ae-bfb9-949b9874d111.JPEG
333	n01632777_5260.JPEG	70e4a0a076e6426bb3dbfd80f408d601	-1256.308959960938	1777.467195410514	local	general	400	cuda	ok		c6ad562fdaee9a11e0647f33c289a886c2d84bf905c5034131b212f8ce2a8360	94797	/home/bfl-pcf/VA Suite/uploads-dev/70e4a0a0-76e6-426b-b3db-fd80f408d601.JPEG
334	n01632777_5096.JPEG	f80b721500ff4ea495e13db9faa991e3	-1320.920898437500	1906.690937607142	local	general	400	cuda	ok		5ec1d7efa94e9baea738e950d8261a5c3c641d0cfa8e8a463880d4727f7cc1aa	133231	/home/bfl-pcf/VA Suite/uploads-dev/f80b7215-00ff-4ea4-95e1-3db9faa991e3.JPEG
335	n01632777_4781.JPEG	a53cf93dc5c042e99d94565d732058bb	-1263.927856445312	1792.705008641118	local	general	400	cuda	ok		58797881ad8f374051bc971e795ebbbde90d9199fd8b23ffe930a73c4cab3950	87822	/home/bfl-pcf/VA Suite/uploads-dev/a53cf93d-c5c0-42e9-9d94-565d732058bb.JPEG
336	n01632777_4893.JPEG	045811b2489d4b918979c9146a06aa1d	-1341.147338867188	1947.143889632207	local	general	400	cuda	ok		b6eca8d6381415938f5a0905ccf99108f15395d752054ee4ccc46436a897d213	84546	/home/bfl-pcf/VA Suite/uploads-dev/045811b2-489d-4b91-8979-c9146a06aa1d.JPEG
337	n01632777_4451.JPEG	99062633e490468180973d62b169d90d	-1583.093627929688	2431.036471143365	local	general	400	cuda	ok		c9ce092c25774172335dfb86fa8214afa7130140346063a526085df895b63f71	13343	/home/bfl-pcf/VA Suite/uploads-dev/99062633-e490-4681-8097-3d62b169d90d.JPEG
338	n01632777_4704.JPEG	702280495c7f41a49aaf9773c119b06d	-1409.135620117188	2083.120275127294	local	general	400	cuda	ok		6be7424c4e10c49121d678e89f9c70b4042fc40f46b9cb3332709b61d77a65ee	105126	/home/bfl-pcf/VA Suite/uploads-dev/70228049-5c7f-41a4-9aaf-9773c119b06d.JPEG
339	n01632777_4240.JPEG	074c272c93e34f2db30e8d868debabe1	-1283.218017578125	1831.285188499838	local	general	400	cuda	ok		eef61d6ca964687e0659294a64ea30e443f0bae0abed9de2f596879b8b776cdf	29263	/home/bfl-pcf/VA Suite/uploads-dev/074c272c-93e3-4f2d-b30e-8d868debabe1.JPEG
340	n01632777_4484.JPEG	0834e08001cf453293cb416cd0f6c324	-1190.216918945312	1645.282983949641	local	general	400	cuda	ok		84969c63ed295482b4c0da88fa399c2fc2af45348a0092062a58067190856021	124073	/home/bfl-pcf/VA Suite/uploads-dev/0834e080-01cf-4532-93cb-416cd0f6c324.JPEG
341	n01632777_3819.JPEG	105c2de5f78e4c3dab159d17620c3e31	-1405.421997070312	2075.693217066640	local	general	400	cuda	ok		2c46da0dd0969e18fcddde76e8d5073b338f590f322b501a57fe0e03ca87cbbc	63038	/home/bfl-pcf/VA Suite/uploads-dev/105c2de5-f78e-4c3d-ab15-9d17620c3e31.JPEG
342	n01632777_38.JPEG	66e49084b48b4e1f98f7bb6422a457fb	-1355.538574218750	1975.926350970345	local	general	400	cuda	ok		dbe04ed7b564baa6615713142402678f78ae251381d1c9455a1d69ece9e702b1	34701	/home/bfl-pcf/VA Suite/uploads-dev/66e49084-b48b-4e1f-98f7-bb6422a457fb.JPEG
343	n01632777_3396.JPEG	139e37deddd041378c8c4148b60b5bc2	-1231.451538085938	1727.752175001660	local	general	400	cuda	ok		c21892ee67d7e61b3e3f2f8b02e8c0c6cb841daf40f54d76e6c8cbe522355e88	138019	/home/bfl-pcf/VA Suite/uploads-dev/139e37de-ddd0-4137-8c8c-4148b60b5bc2.JPEG
344	n01632777_3164.JPEG	a837c35a8f3745928c35e73061cbc92f	-1373.684814453125	2012.218756299248	local	general	400	cuda	ok		3574e5427c75c00dc9e1ed89172cb77d10fdcc1cee16bb439f9466fb98c3bf23	86445	/home/bfl-pcf/VA Suite/uploads-dev/a837c35a-8f37-4592-8c35-e73061cbc92f.JPEG
345	n01632777_8582.JPEG	e52228b7f7ed494c88fab0acc277cea5	-1471.924072265625	2208.697367543587	local	general	400	cuda	ok		6d86037b884d84815c0ba4480db737b30098f80833de7b14011b161d8b857113	74240	/home/bfl-pcf/VA Suite/uploads-dev/e52228b7-f7ed-494c-88fa-b0acc277cea5.JPEG
346	n01641577_8296.JPEG	4533d157f0ba4c32b4a78c9a9308e685	-1184.271606445312	1633.392341292711	local	general	400	cuda	ok		972dd57c89936561927f4b74006ae345e2cafdd67000e479d6af798d81226384	147461	/home/bfl-pcf/VA Suite/uploads-dev/4533d157-f0ba-4c32-b4a7-8c9a9308e685.JPEG
347	n01641577_8239.JPEG	6b59f8fb77734fa5978ded773568ae29	-1110.956054687500	1486.761327656583	local	general	400	cuda	ok		cdf37f93b56672b00fd4ccb2b22e37924621e0b15989432432d2e29b1b258cf9	92568	/home/bfl-pcf/VA Suite/uploads-dev/6b59f8fb-7773-4fa5-978d-ed773568ae29.JPEG
348	n01641577_826.JPEG	32300e9c5aa447798bae7d7525d2ba9f	-1238.926513671875	1742.702264326523	local	general	400	cuda	ok		e7c10a1278ba2387adec820c37505a12dcb2fb3a0d958308ff7b279264fe087a	179412	/home/bfl-pcf/VA Suite/uploads-dev/32300e9c-5aa4-4779-8bae-7d7525d2ba9f.JPEG
349	n01641577_824.JPEG	a3830362c96646e29a5091ea417fd02b	-1166.461181640625	1597.771467452185	local	general	400	cuda	ok		0c87dcc30c824e687d3fd6c6e373ab99f38f769061f778fee491f37a7bd7d62b	142951	/home/bfl-pcf/VA Suite/uploads-dev/a3830362-c966-46e2-9a50-91ea417fd02b.JPEG
350	n01641577_8243.JPEG	040d442710044b1e85e79aa76c3ef9eb	-1363.281127929688	1991.411393219736	local	general	400	cuda	ok		54a2d09a68817613b76f7bc0178b91d38e2a2215faa5855053cb786ba718ead5	173844	/home/bfl-pcf/VA Suite/uploads-dev/040d4427-1004-4b1e-85e7-9aa76c3ef9eb.JPEG
351	n01641577_803.JPEG	930b8fd42a134a5782ba1164808916b6	-1152.770629882812	1570.390346918779	local	general	400	cuda	ok		29b19a0b296dd37462a7f8ac379041778fe33bc2e14e41a13a65a6efa498e468	200294	/home/bfl-pcf/VA Suite/uploads-dev/930b8fd4-2a13-4a57-82ba-1164808916b6.JPEG
352	n01641577_7883.JPEG	57e78cf077434bce85245d10b7300d8d	-1116.451538085938	1497.752359047532	local	general	400	cuda	ok		2cfaa491fe28389dc17f4019b0e5a9345e56227186b8d80b8304673353e139b1	186612	/home/bfl-pcf/VA Suite/uploads-dev/57e78cf0-7743-4bce-8524-5d10b7300d8d.JPEG
353	n01641577_8231.JPEG	deab096d4ac34a94b9facd5eff113d5d	-1285.792358398438	1836.433936773814	local	general	400	cuda	ok		8d3ae1f1642e7a9b9a2f8c034c0c30d2f2c184996af5a5730ac8ea2461a15156	181079	/home/bfl-pcf/VA Suite/uploads-dev/deab096d-4ac3-4a94-b9fa-cd5eff113d5d.JPEG
354	n01641577_7812.JPEG	f23ad3c500cc43e09aec8a44b49f97c4	-1042.717041015625	1350.283255707705	local	general	400	cuda	ok		4218b5f049fce66adf5022f0028120ae2585ce42ec2ae6c0082ad31047fa6142	184419	/home/bfl-pcf/VA Suite/uploads-dev/f23ad3c5-00cc-43e0-9aec-8a44b49f97c4.JPEG
355	n01641577_777.JPEG	1dfc18ccf7294824bcefaf42c5bd5ed4	-1189.777221679688	1644.403604306804	local	general	400	cuda	ok		5afdd72e0c3783647626961f02edd002e4cce12b9ddde22db2a599099134047f	162552	/home/bfl-pcf/VA Suite/uploads-dev/1dfc18cc-f729-4824-bcef-af42c5bd5ed4.JPEG
356	n01641577_744.JPEG	f5c176f1247e43f582ce6fd80dbaa62c	-1223.598266601562	1712.045620611767	local	general	400	cuda	ok		30787f03cb3fb6a3b6c61e9cafe0a7feb1ebee7aed11e8854eea366088b9adb6	133137	/home/bfl-pcf/VA Suite/uploads-dev/f5c176f1-247e-43f5-82ce-6fd80dbaa62c.JPEG
357	n01641577_7418.JPEG	a043dcfe885241f8ba81a298f9705ce0	-1153.065429687500	1570.979962908663	local	general	400	cuda	ok		9346f5f706a9941a1b64936c406ff30835cc54ff49c5c2f60763ed95b568bbd8	148604	/home/bfl-pcf/VA Suite/uploads-dev/a043dcfe-8852-41f8-ba81-a298f9705ce0.JPEG
358	n01641577_7413.JPEG	c35631c81f604b41a88f22049cf1695e	-1174.360473632812	1613.570217125947	local	general	400	cuda	ok		7bd58af4d93e040820f6b1b6b6375f43e48d0825264bd5dc653e6e35c549e4dd	52919	/home/bfl-pcf/VA Suite/uploads-dev/c35631c8-1f60-4b41-a88f-22049cf1695e.JPEG
359	n01641577_7279.JPEG	bb46f20025c34489bddea041d766bc03	-1172.914672851562	1610.678463479402	local	general	400	cuda	ok		6a50bf635121f4daf3d5bc737acccef3c4fc8601366a5e2fcc74e0b449529821	73545	/home/bfl-pcf/VA Suite/uploads-dev/bb46f200-25c3-4489-bdde-a041d766bc03.JPEG
360	n01641577_7250.JPEG	2ca258412a1b41e29d7b3d211dc7a1bf	-1058.239013671875	1381.327178739608	local	general	400	cuda	ok		82ac1af61b6a5f87cf522c456aba75ae19ac8d737710fd81177cb417f9d1c818	163314	/home/bfl-pcf/VA Suite/uploads-dev/2ca25841-2a1b-41e2-9d7b-3d211dc7a1bf.JPEG
361	n01641577_718.JPEG	5dcbd4c727c54c1992b0b530c4cd3eeb	-1109.668334960938	1484.185735948617	local	general	400	cuda	ok		7f13f62e570bf1f32dcafe200ae6ce5b3130242a99b77df8c4dfde2a5458d170	104365	/home/bfl-pcf/VA Suite/uploads-dev/5dcbd4c7-27c5-4c19-92b0-b530c4cd3eeb.JPEG
362	n01641577_7177.JPEG	70de175d118f4374a7af80eeb70d6318	-1248.741699218750	1762.332532302375	local	general	400	cuda	ok		1f750d4f90424e674915badc1ad54225cb33d48454a3c266e2abff68ea823873	105838	/home/bfl-pcf/VA Suite/uploads-dev/70de175d-118f-4374-a7af-80eeb70d6318.JPEG
363	n01641577_6926.JPEG	91ec40724fee4af8b36877c35fdd8d43	-1192.261230468750	1649.371685945429	local	general	400	cuda	ok		3ff967f116132f909037f9963db3360a6263b188533ad1de3c9e5db8ce53ea81	106081	/home/bfl-pcf/VA Suite/uploads-dev/91ec4072-4fee-4af8-b368-77c35fdd8d43.JPEG
364	n01641577_6770.JPEG	b17fa4c387954098b13db95f72bf01f0	-1428.588012695312	2122.025218099589	local	general	400	cuda	ok		f69d5b6e537279b0da64fac73b0238428e218e5564f8ca31c15d728582ae60d8	24838	/home/bfl-pcf/VA Suite/uploads-dev/b17fa4c3-8795-4098-b13d-b95f72bf01f0.JPEG
365	n01641577_6735.JPEG	94cfe89a66e14b76abc66c2b9c54da8a	-1453.342163085938	2171.533548664534	local	general	400	cuda	ok		1194c0f127b89b9256c929d8eb21752f08a04acd11bcae3dea336dcc8ce129d4	104142	/home/bfl-pcf/VA Suite/uploads-dev/94cfe89a-66e1-4b76-abc6-6c2b9c54da8a.JPEG
366	n01641577_6700.JPEG	da655eddcea443249d690a66aa91bedf	-1291.410522460938	1847.670267846028	local	general	400	cuda	ok		50a4ce500be8caac32bd128c9f84f7a913426681bfb54f6670b09762ff5dc1fe	149335	/home/bfl-pcf/VA Suite/uploads-dev/da655edd-cea4-4324-9d69-0a66aa91bedf.JPEG
